LINE,SENT DATE
286901,2017-04-20
286941,2017-04-20
287509,2017-04-20
288427,2017-04-20
290912,2017-04-20
293226,2017-04-20
294358,2017-04-20
294363,2017-04-20
294839,2017-04-20
294840,2017-04-20
294842,2017-04-20
295251,2017-04-20
296774,2017-04-20
296943,2017-04-20
297788,2017-04-20
297789,2017-04-20
282597,2017-04-21
285811,2017-04-21
286222,2017-04-21
286575,2017-04-21
286580,2017-04-21
286868,2017-04-21
287264,2017-04-21
287457,2017-04-21
287472,2017-04-21
287601,2017-04-21
288042,2017-04-21
289375,2017-04-21
273383,2017-04-21
274495,2017-04-21
277852,2017-04-21
281006,2017-04-21
283102,2017-04-21
283356,2017-04-21
285090,2017-04-21
285553,2017-04-21
285855,2017-04-21
287115,2017-04-21
287225,2017-04-21
287473,2017-04-21
287607,2017-04-21
287626,2017-04-21
287656,2017-04-21
287717,2017-04-21
287783,2017-04-21
287891,2017-04-21
288267,2017-04-21
288790,2017-04-21
288859,2017-04-21
289078,2017-04-21
289086,2017-04-21
289092,2017-04-21
289093,2017-04-21
289131,2017-04-21
289149,2017-04-21
289213,2017-04-21
289281,2017-04-21
289384,2017-04-21
289402,2017-04-21
289602,2017-04-21
289648,2017-04-21
289678,2017-04-21
289739,2017-04-21
289788,2017-04-21
290048,2017-04-21
290088,2017-04-21
290143,2017-04-21
290172,2017-04-21
290173,2017-04-21
290184,2017-04-21
290291,2017-04-21
290314,2017-04-21
290362,2017-04-21
290398,2017-04-21
290407,2017-04-21
290424,2017-04-21
290429,2017-04-21
290435,2017-04-21
290444,2017-04-21
290459,2017-04-21
290481,2017-04-21
290506,2017-04-21
290508,2017-04-21
290625,2017-04-21
290626,2017-04-21
290777,2017-04-21
290864,2017-04-21
290865,2017-04-21
290938,2017-04-21
291090,2017-04-21
291220,2017-04-21
291223,2017-04-21
291232,2017-04-21
291314,2017-04-21
291315,2017-04-21
291322,2017-04-21
291354,2017-04-21
291390,2017-04-21
291416,2017-04-21
291417,2017-04-21
291500,2017-04-21
291544,2017-04-21
291558,2017-04-21
291586,2017-04-21
291675,2017-04-21
291683,2017-04-21
291731,2017-04-21
291733,2017-04-21
291744,2017-04-21
291745,2017-04-21
291753,2017-04-21
291754,2017-04-21
291818,2017-04-21
291869,2017-04-21
291940,2017-04-21
291959,2017-04-21
291964,2017-04-21
292053,2017-04-21
292065,2017-04-21
292068,2017-04-21
292070,2017-04-21
292072,2017-04-21
292082,2017-04-21
292128,2017-04-21
292137,2017-04-21
292156,2017-04-21
292184,2017-04-21
292201,2017-04-21
292310,2017-04-21
292429,2017-04-21
292479,2017-04-21
292584,2017-04-21
292610,2017-04-21
292678,2017-04-21
292722,2017-04-21
292735,2017-04-21
292914,2017-04-21
292990,2017-04-21
293013,2017-04-21
293303,2017-04-21
293324,2017-04-21
293541,2017-04-21
294251,2017-04-21
294329,2017-04-21
294892,2017-04-21
294966,2017-04-21
295058,2017-04-21
255956,2017-04-21
276533,2017-04-21
278685,2017-04-21
284151,2017-04-21
284190,2017-04-21
284466,2017-04-21
286009,2017-04-21
286146,2017-04-21
286176,2017-04-21
286845,2017-04-21
287293,2017-04-21
288332,2017-04-21
288500,2017-04-21
289352,2017-04-21
289700,2017-04-21
291664,2017-04-21
292392,2017-04-21
292592,2017-04-21
292964,2017-04-21
292964,2017-04-21
293277,2017-04-21
293567,2017-04-21
294141,2017-04-21
294202,2017-04-21
294504,2017-04-21
294738,2017-04-21
294834,2017-04-21
295047,2017-04-21
295122,2017-04-21
295441,2017-04-21
291055,2017-04-21
295444,2017-04-21
296694,2017-04-21
296885,2017-04-21
297010,2017-04-21
297059,2017-04-21
297068,2017-04-21
297086,2017-04-21
297133,2017-04-21
297139,2017-04-21
297213,2017-04-21
297226,2017-04-21
297260,2017-04-21
297377,2017-04-21
297426,2017-04-21
297441,2017-04-21
297481,2017-04-21
297502,2017-04-21
297564,2017-04-21
297582,2017-04-21
297766,2017-04-21
297801,2017-04-21
293742,2017-04-21
294370,2017-04-21
294451,2017-04-21
294865,2017-04-21
295174,2017-04-21
295191,2017-04-21
295698,2017-04-21
295856,2017-04-21
295896,2017-04-21
296290,2017-04-21
296318,2017-04-21
296635,2017-04-21
286009,2017-04-21
296122,2017-04-21
298679,2017-04-21
298700,2017-04-21
298730,2017-04-21
298885,2017-04-21
298964,2017-04-21
281489,2017-04-22
288326,2017-04-22
291923,2017-04-22
292226,2017-04-22
292561,2017-04-22
292850,2017-04-22
280210,2017-04-22
282044,2017-04-22
282461,2017-04-22
282558,2017-04-22
283527,2017-04-22
285643,2017-04-22
285658,2017-04-22
285939,2017-04-22
287135,2017-04-22
288232,2017-04-22
288600,2017-04-22
289056,2017-04-22
289183,2017-04-22
289233,2017-04-22
289325,2017-04-22
289376,2017-04-22
289377,2017-04-22
289524,2017-04-22
289585,2017-04-22
290087,2017-04-22
290089,2017-04-22
290101,2017-04-22
290298,2017-04-22
290302,2017-04-22
290305,2017-04-22
290330,2017-04-22
290439,2017-04-22
290453,2017-04-22
290477,2017-04-22
290524,2017-04-22
290535,2017-04-22
290567,2017-04-22
290577,2017-04-22
290596,2017-04-22
290611,2017-04-22
290635,2017-04-22
290784,2017-04-22
290786,2017-04-22
291021,2017-04-22
291050,2017-04-22
291064,2017-04-22
291072,2017-04-22
291079,2017-04-22
291092,2017-04-22
291111,2017-04-22
291123,2017-04-22
291124,2017-04-22
291257,2017-04-22
291258,2017-04-22
291279,2017-04-22
291291,2017-04-22
291323,2017-04-22
291344,2017-04-22
291372,2017-04-22
291409,2017-04-22
291418,2017-04-22
291426,2017-04-22
291430,2017-04-22
291538,2017-04-22
291552,2017-04-22
291563,2017-04-22
291647,2017-04-22
291670,2017-04-22
291707,2017-04-22
291716,2017-04-22
291734,2017-04-22
291742,2017-04-22
291769,2017-04-22
291858,2017-04-22
291884,2017-04-22
291913,2017-04-22
291925,2017-04-22
291980,2017-04-22
291981,2017-04-22
292041,2017-04-22
292064,2017-04-22
292069,2017-04-22
292074,2017-04-22
292200,2017-04-22
292214,2017-04-22
292242,2017-04-22
292243,2017-04-22
292269,2017-04-22
292349,2017-04-22
292364,2017-04-22
292391,2017-04-22
292404,2017-04-22
292423,2017-04-22
292436,2017-04-22
292443,2017-04-22
292560,2017-04-22
292587,2017-04-22
292617,2017-04-22
292625,2017-04-22
292632,2017-04-22
292660,2017-04-22
292669,2017-04-22
292768,2017-04-22
292797,2017-04-22
292929,2017-04-22
292949,2017-04-22
292954,2017-04-22
293095,2017-04-22
293124,2017-04-22
293560,2017-04-22
293644,2017-04-22
293671,2017-04-22
293756,2017-04-22
293757,2017-04-22
293794,2017-04-22
293905,2017-04-22
294063,2017-04-22
294098,2017-04-22
294197,2017-04-22
294442,2017-04-22
294860,2017-04-22
294890,2017-04-22
295059,2017-04-22
295201,2017-04-22
296445,2017-04-22
296505,2017-04-22
296660,2017-04-22
276968,2017-04-22
278421,2017-04-22
280565,2017-04-22
281441,2017-04-22
282101,2017-04-22
282277,2017-04-22
282280,2017-04-22
283353,2017-04-22
283652,2017-04-22
284051,2017-04-22
284085,2017-04-22
286169,2017-04-22
286354,2017-04-22
286547,2017-04-22
287740,2017-04-22
287876,2017-04-22
288374,2017-04-22
288966,2017-04-22
289210,2017-04-22
289693,2017-04-22
290063,2017-04-22
290520,2017-04-22
290521,2017-04-22
290542,2017-04-22
290681,2017-04-22
291311,2017-04-22
291595,2017-04-22
291847,2017-04-22
292283,2017-04-22
292586,2017-04-22
293052,2017-04-22
293201,2017-04-22
293290,2017-04-22
293349,2017-04-22
293643,2017-04-22
293886,2017-04-22
294335,2017-04-22
294336,2017-04-22
294994,2017-04-22
296227,2017-04-22
296571,2017-04-22
296855,2017-04-22
296911,2017-04-22
298229,2017-04-22
295591,2017-04-22
295591,2017-04-22
296701,2017-04-22
296701,2017-04-22
297664,2017-04-22
286941,2017-04-22
294750,2017-04-22
294752,2017-04-22
294754,2017-04-22
294755,2017-04-22
297924,2017-04-22
297971,2017-04-22
297974,2017-04-22
298243,2017-04-22
298318,2017-04-22
298370,2017-04-22
298408,2017-04-22
298495,2017-04-22
298496,2017-04-22
299316,2017-04-23
299748,2017-04-23
299813,2017-04-23
300568,2017-04-23
300693,2017-04-23
297064,2017-04-24
297077,2017-04-24
288722,2017-04-24
289192,2017-04-24
289422,2017-04-24
289423,2017-04-24
290084,2017-04-24
290170,2017-04-24
290873,2017-04-24
291493,2017-04-24
291974,2017-04-24
292093,2017-04-24
294867,2017-04-24
281929,2017-04-24
283191,2017-04-24
288182,2017-04-24
288226,2017-04-24
288457,2017-04-24
290721,2017-04-24
290797,2017-04-24
290836,2017-04-24
290921,2017-04-24
290933,2017-04-24
291135,2017-04-24
291213,2017-04-24
291352,2017-04-24
291474,2017-04-24
291633,2017-04-24
291645,2017-04-24
291705,2017-04-24
291730,2017-04-24
291946,2017-04-24
292145,2017-04-24
292150,2017-04-24
292239,2017-04-24
292272,2017-04-24
292280,2017-04-24
292323,2017-04-24
292335,2017-04-24
292337,2017-04-24
292341,2017-04-24
292358,2017-04-24
292366,2017-04-24
292373,2017-04-24
292375,2017-04-24
292378,2017-04-24
292400,2017-04-24
292419,2017-04-24
292441,2017-04-24
292455,2017-04-24
292543,2017-04-24
292570,2017-04-24
292600,2017-04-24
292602,2017-04-24
292677,2017-04-24
292912,2017-04-24
292938,2017-04-24
292950,2017-04-24
292955,2017-04-24
292958,2017-04-24
292977,2017-04-24
292984,2017-04-24
292995,2017-04-24
293022,2017-04-24
293068,2017-04-24
293116,2017-04-24
293159,2017-04-24
293193,2017-04-24
293232,2017-04-24
293293,2017-04-24
293294,2017-04-24
293305,2017-04-24
293306,2017-04-24
293371,2017-04-24
293405,2017-04-24
293410,2017-04-24
293436,2017-04-24
293512,2017-04-24
293534,2017-04-24
293536,2017-04-24
293573,2017-04-24
293586,2017-04-24
293587,2017-04-24
293651,2017-04-24
293658,2017-04-24
293662,2017-04-24
293720,2017-04-24
293784,2017-04-24
293836,2017-04-24
293878,2017-04-24
293920,2017-04-24
293926,2017-04-24
294055,2017-04-24
294131,2017-04-24
294162,2017-04-24
294178,2017-04-24
294182,2017-04-24
294186,2017-04-24
294275,2017-04-24
294294,2017-04-24
294302,2017-04-24
294334,2017-04-24
294446,2017-04-24
294452,2017-04-24
294464,2017-04-24
294472,2017-04-24
294513,2017-04-24
294542,2017-04-24
294785,2017-04-24
294900,2017-04-24
294904,2017-04-24
294924,2017-04-24
294938,2017-04-24
294954,2017-04-24
294980,2017-04-24
295000,2017-04-24
295015,2017-04-24
295018,2017-04-24
295110,2017-04-24
295114,2017-04-24
295814,2017-04-24
295823,2017-04-24
295853,2017-04-24
298153,2017-04-24
298799,2017-04-24
274692,2017-04-24
283560,2017-04-24
283977,2017-04-24
288710,2017-04-24
289322,2017-04-24
291005,2017-04-24
291049,2017-04-24
291215,2017-04-24
291863,2017-04-24
292014,2017-04-24
293036,2017-04-24
293381,2017-04-24
293446,2017-04-24
293558,2017-04-24
293876,2017-04-24
293993,2017-04-24
294633,2017-04-24
295035,2017-04-24
295202,2017-04-24
295349,2017-04-24
295478,2017-04-24
295564,2017-04-24
295657,2017-04-24
295776,2017-04-24
295807,2017-04-24
295841,2017-04-24
295873,2017-04-24
295921,2017-04-24
296116,2017-04-24
296241,2017-04-24
296251,2017-04-24
296296,2017-04-24
296415,2017-04-24
296452,2017-04-24
296640,2017-04-24
296663,2017-04-24
296771,2017-04-24
297166,2017-04-24
297501,2017-04-24
288163,2017-04-24
288494,2017-04-24
295269,2017-04-24
296167,2017-04-24
297650,2017-04-24
297706,2017-04-24
297749,2017-04-24
297903,2017-04-24
297920,2017-04-24
297951,2017-04-24
297978,2017-04-24
298031,2017-04-24
298039,2017-04-24
298054,2017-04-24
298244,2017-04-24
298327,2017-04-24
298388,2017-04-24
298597,2017-04-24
298601,2017-04-24
298691,2017-04-24
298694,2017-04-24
298725,2017-04-24
298762,2017-04-24
298820,2017-04-24
298825,2017-04-24
298826,2017-04-24
298897,2017-04-24
298960,2017-04-24
299012,2017-04-24
299153,2017-04-24
299160,2017-04-24
299169,2017-04-24
299223,2017-04-24
299227,2017-04-24
299287,2017-04-24
299335,2017-04-24
299393,2017-04-24
299488,2017-04-24
299530,2017-04-24
299614,2017-04-24
299680,2017-04-24
299781,2017-04-24
299847,2017-04-24
299848,2017-04-24
299862,2017-04-24
299882,2017-04-24
295136,2017-04-24
295244,2017-04-24
296055,2017-04-24
296175,2017-04-24
296441,2017-04-24
296747,2017-04-24
296934,2017-04-24
285217,2017-04-24
286703,2017-04-24
293048,2017-04-24
294640,2017-04-24
296991,2017-04-24
298134,2017-04-24
299311,2017-04-24
299319,2017-04-24
299575,2017-04-24
299681,2017-04-24
299863,2017-04-24
290013,2017-04-25
290773,2017-04-25
290824,2017-04-25
290906,2017-04-25
291054,2017-04-25
291283,2017-04-25
291442,2017-04-25
291706,2017-04-25
292176,2017-04-25
292647,2017-04-25
292966,2017-04-25
293778,2017-04-25
294631,2017-04-25
271786,2017-04-25
276610,2017-04-25
280834,2017-04-25
288970,2017-04-25
290042,2017-04-25
290134,2017-04-25
290565,2017-04-25
290884,2017-04-25
291133,2017-04-25
291362,2017-04-25
292295,2017-04-25
292884,2017-04-25
292888,2017-04-25
292893,2017-04-25
292996,2017-04-25
293083,2017-04-25
293110,2017-04-25
293182,2017-04-25
293188,2017-04-25
293192,2017-04-25
293269,2017-04-25
293270,2017-04-25
293273,2017-04-25
293308,2017-04-25
293355,2017-04-25
293372,2017-04-25
293444,2017-04-25
293498,2017-04-25
293505,2017-04-25
293547,2017-04-25
293550,2017-04-25
293576,2017-04-25
293646,2017-04-25
293699,2017-04-25
293709,2017-04-25
293727,2017-04-25
293735,2017-04-25
293767,2017-04-25
293777,2017-04-25
293782,2017-04-25
293783,2017-04-25
293785,2017-04-25
293822,2017-04-25
293832,2017-04-25
293833,2017-04-25
294008,2017-04-25
294040,2017-04-25
294041,2017-04-25
294068,2017-04-25
294088,2017-04-25
294101,2017-04-25
294128,2017-04-25
294140,2017-04-25
294152,2017-04-25
294205,2017-04-25
294272,2017-04-25
294274,2017-04-25
294375,2017-04-25
294601,2017-04-25
294603,2017-04-25
294605,2017-04-25
294644,2017-04-25
294739,2017-04-25
294758,2017-04-25
294821,2017-04-25
294993,2017-04-25
295021,2017-04-25
295026,2017-04-25
295141,2017-04-25
295151,2017-04-25
295159,2017-04-25
295230,2017-04-25
295284,2017-04-25
295310,2017-04-25
295393,2017-04-25
295515,2017-04-25
295636,2017-04-25
295651,2017-04-25
295670,2017-04-25
295684,2017-04-25
295691,2017-04-25
295701,2017-04-25
295712,2017-04-25
295742,2017-04-25
295822,2017-04-25
295825,2017-04-25
295828,2017-04-25
295881,2017-04-25
295940,2017-04-25
296015,2017-04-25
296169,2017-04-25
296172,2017-04-25
296233,2017-04-25
296316,2017-04-25
296430,2017-04-25
296601,2017-04-25
296827,2017-04-25
296869,2017-04-25
296894,2017-04-25
282564,2017-04-25
284667,2017-04-25
287992,2017-04-25
288303,2017-04-25
289829,2017-04-25
291063,2017-04-25
291610,2017-04-25
291824,2017-04-25
292071,2017-04-25
292994,2017-04-25
293055,2017-04-25
293238,2017-04-25
293340,2017-04-25
293535,2017-04-25
293684,2017-04-25
293706,2017-04-25
293972,2017-04-25
294120,2017-04-25
294276,2017-04-25
294534,2017-04-25
294637,2017-04-25
294756,2017-04-25
295207,2017-04-25
295885,2017-04-25
296221,2017-04-25
296353,2017-04-25
296525,2017-04-25
296723,2017-04-25
297007,2017-04-25
297127,2017-04-25
297182,2017-04-25
297196,2017-04-25
297205,2017-04-25
297208,2017-04-25
297648,2017-04-25
297661,2017-04-25
298385,2017-04-25
300153,2017-04-25
300165,2017-04-25
300451,2017-04-25
300469,2017-04-25
300492,2017-04-25
300675,2017-04-25
300722,2017-04-25
300728,2017-04-25
300748,2017-04-25
300763,2017-04-25
301073,2017-04-25
301085,2017-04-25
301321,2017-04-25
301538,2017-04-25
291169,2017-04-25
297475,2017-04-25
298977,2017-04-25
299990,2017-04-25
300124,2017-04-25
300128,2017-04-25
300186,2017-04-25
300193,2017-04-25
300289,2017-04-25
300303,2017-04-25
300397,2017-04-25
300404,2017-04-25
300427,2017-04-25
300430,2017-04-25
300508,2017-04-25
300579,2017-04-25
300583,2017-04-25
300584,2017-04-25
300775,2017-04-25
300777,2017-04-25
296105,2017-04-25
296482,2017-04-25
296701,2017-04-25
297589,2017-04-25
297686,2017-04-25
300766,2017-04-25
291854,2017-04-26
293690,2017-04-26
294753,2017-04-26
294801,2017-04-26
294816,2017-04-26
295064,2017-04-26
269462,2017-04-26
280175,2017-04-26
280175,2017-04-26
284997,2017-04-26
284999,2017-04-26
285516,2017-04-26
287075,2017-04-26
287652,2017-04-26
287773,2017-04-26
289071,2017-04-26
290613,2017-04-26
291187,2017-04-26
291197,2017-04-26
291624,2017-04-26
292185,2017-04-26
292185,2017-04-26
292307,2017-04-26
292559,2017-04-26
292562,2017-04-26
293046,2017-04-26
293050,2017-04-26
293061,2017-04-26
293078,2017-04-26
293086,2017-04-26
293105,2017-04-26
293210,2017-04-26
293297,2017-04-26
293317,2017-04-26
293390,2017-04-26
293430,2017-04-26
293495,2017-04-26
293521,2017-04-26
293522,2017-04-26
293548,2017-04-26
293569,2017-04-26
293571,2017-04-26
293725,2017-04-26
293848,2017-04-26
293911,2017-04-26
294004,2017-04-26
294051,2017-04-26
294051,2017-04-26
294095,2017-04-26
294116,2017-04-26
294127,2017-04-26
294142,2017-04-26
294218,2017-04-26
294220,2017-04-26
294262,2017-04-26
294270,2017-04-26
294305,2017-04-26
294309,2017-04-26
294585,2017-04-26
294635,2017-04-26
294640,2017-04-26
294688,2017-04-26
294743,2017-04-26
294767,2017-04-26
294851,2017-04-26
294903,2017-04-26
294905,2017-04-26
294913,2017-04-26
294937,2017-04-26
294944,2017-04-26
294992,2017-04-26
294995,2017-04-26
295073,2017-04-26
295092,2017-04-26
295107,2017-04-26
295113,2017-04-26
295138,2017-04-26
295144,2017-04-26
295147,2017-04-26
295162,2017-04-26
295169,2017-04-26
295197,2017-04-26
295200,2017-04-26
295299,2017-04-26
295376,2017-04-26
295388,2017-04-26
295446,2017-04-26
295469,2017-04-26
295495,2017-04-26
295565,2017-04-26
295566,2017-04-26
295589,2017-04-26
295592,2017-04-26
295608,2017-04-26
295614,2017-04-26
295631,2017-04-26
295645,2017-04-26
295663,2017-04-26
295679,2017-04-26
295686,2017-04-26
295689,2017-04-26
295713,2017-04-26
295767,2017-04-26
295785,2017-04-26
295790,2017-04-26
295799,2017-04-26
295800,2017-04-26
295809,2017-04-26
295810,2017-04-26
295826,2017-04-26
295847,2017-04-26
295854,2017-04-26
295855,2017-04-26
295884,2017-04-26
295891,2017-04-26
295892,2017-04-26
295894,2017-04-26
295919,2017-04-26
295931,2017-04-26
295945,2017-04-26
295947,2017-04-26
295957,2017-04-26
295968,2017-04-26
295986,2017-04-26
296006,2017-04-26
296014,2017-04-26
296024,2017-04-26
296027,2017-04-26
296030,2017-04-26
296034,2017-04-26
296083,2017-04-26
296086,2017-04-26
296112,2017-04-26
296118,2017-04-26
296148,2017-04-26
296166,2017-04-26
296181,2017-04-26
296190,2017-04-26
296232,2017-04-26
296235,2017-04-26
296276,2017-04-26
296281,2017-04-26
296284,2017-04-26
296287,2017-04-26
296294,2017-04-26
296298,2017-04-26
296374,2017-04-26
296433,2017-04-26
296461,2017-04-26
296485,2017-04-26
296512,2017-04-26
296546,2017-04-26
296559,2017-04-26
296565,2017-04-26
296568,2017-04-26
296569,2017-04-26
296579,2017-04-26
296594,2017-04-26
296614,2017-04-26
296619,2017-04-26
296629,2017-04-26
296708,2017-04-26
296730,2017-04-26
296761,2017-04-26
296779,2017-04-26
296899,2017-04-26
296921,2017-04-26
297008,2017-04-26
297009,2017-04-26
297015,2017-04-26
297029,2017-04-26
297045,2017-04-26
297045,2017-04-26
297095,2017-04-26
297106,2017-04-26
297126,2017-04-26
297138,2017-04-26
297142,2017-04-26
297187,2017-04-26
297199,2017-04-26
297204,2017-04-26
297255,2017-04-26
297328,2017-04-26
297337,2017-04-26
297395,2017-04-26
297431,2017-04-26
297486,2017-04-26
297494,2017-04-26
297539,2017-04-26
297542,2017-04-26
297549,2017-04-26
297656,2017-04-26
297666,2017-04-26
297680,2017-04-26
297702,2017-04-26
297708,2017-04-26
297714,2017-04-26
297734,2017-04-26
297761,2017-04-26
297777,2017-04-26
297782,2017-04-26
297799,2017-04-26
297804,2017-04-26
297805,2017-04-26
297844,2017-04-26
297880,2017-04-26
297934,2017-04-26
297936,2017-04-26
297999,2017-04-26
298027,2017-04-26
298156,2017-04-26
298213,2017-04-26
298230,2017-04-26
298233,2017-04-26
298234,2017-04-26
298242,2017-04-26
298429,2017-04-26
298522,2017-04-26
298586,2017-04-26
298645,2017-04-26
299213,2017-04-26
300796,2017-04-26
278648,2017-04-26
282603,2017-04-26
283882,2017-04-26
284058,2017-04-26
287140,2017-04-26
289404,2017-04-26
289706,2017-04-26
290540,2017-04-26
291826,2017-04-26
292885,2017-04-26
292951,2017-04-26
293688,2017-04-26
294456,2017-04-26
294584,2017-04-26
295204,2017-04-26
295371,2017-04-26
295404,2017-04-26
295505,2017-04-26
295581,2017-04-26
295664,2017-04-26
295715,2017-04-26
296247,2017-04-26
296323,2017-04-26
296416,2017-04-26
296826,2017-04-26
296966,2017-04-26
297005,2017-04-26
297143,2017-04-26
297398,2017-04-26
297544,2017-04-26
297555,2017-04-26
299075,2017-04-26
299159,2017-04-26
300716,2017-04-26
297479,2017-04-26
298007,2017-04-26
300717,2017-04-26
300804,2017-04-26
300816,2017-04-26
300849,2017-04-26
300852,2017-04-26
300857,2017-04-26
300955,2017-04-26
300964,2017-04-26
300996,2017-04-26
300997,2017-04-26
301013,2017-04-26
301027,2017-04-26
301037,2017-04-26
