Date,Platform,utm_campaign,leads_na
2017-05-17,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 1
2017-05-17,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-17,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 2
2017-05-17,Facebook,CONTEMPORARY_USA_ALL_36-45_LOOKALIKE_ALL_CAROUSEL_CAMPAIGN_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD, 1
2017-05-17,Facebook,CONTEMPORARY_USA_ALL_36-45_LOOKALIKE_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-17,Facebook,CONTEMPORARY-DAY_US_NA_26-36_FRIENDS-OF-ENGAGED_ALL_CAROUSEL_PRODUCT_WEDDING-GUEST_CAROUSEL_PRODUCT_NA_PDP_DRESSES_QUASAR-OLSEN-DEVILLE-AURELIA-DREAMABOUTME-DELPHINE-LUCID, 1
2017-05-17,Facebook,PROM_RE_CAN_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_CLAUDIE-SATELLITE-AXIS-ROSEWATER, 2
2017-05-17,Facebook,PROM_RE_NZ_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_BEST+SELLERS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JO-TILBURY-LENAH-LUCID, 1
2017-05-17,Facebook,PROM_RE_USA_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_BEST+SELLERS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JO-TILBURY-LENAH-LUCID, 3
2017-05-17,Facebook,PROM_UK_ALL_19-20_NA_M_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA, 2
2017-05-17,Facebook,PROM_USA_ALL_19-20_NA_M_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA, 1
2017-05-17,Facebook,PROM_USA_EC_17_NA_D_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA, 1
2017-05-17,Facebook,PROM-RE_CAN_ALL_16-19_PROM-RE_ALL_CAROUSEL_INFLUENCER-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-LAUREN_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_LAUREN-DRESSES_MERIDIAN-NIKITA-BACKLESSHAVEN-WINSLOW-MIDHEAVEN-BACKLESSSTARLET, 1
2017-05-17,Facebook,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE, 3
2017-05-17,Facebook,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_CHEEKY_CATEGORY_DRESSES_CINDY-ELLA-BRIGHTON-AMBER, 1
2017-05-17,Instagram,CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY _ALL_LINKAD_PRODUCT_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_MIX_JENSEN-STEPHANIA, 1
2017-05-17,Instagram,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE, 2
2017-05-17,Other,POLYVORE_US, 6
2017-05-17,Other,SRECAP_PROS_B_1OF4, 1
2017-05-17,Other,UTM_CAMPAIGN, 2
2017-05-18,Facebook,ALL-RETARGETING_USA_ALL_16-18_VIEW-NOT-PURCHASE_D_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_CTA_PDP_NA_NA, 2
2017-05-18,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 2
2017-05-18,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_CTA_PDP_NA_NA, 1
2017-05-18,Facebook,CONTEMPORARY_AUS_ALL_26-35_LOOKALIKE_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-18,Facebook,CONTEMPORARY_AUS_ALL_28-35_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA, 1
2017-05-18,Facebook,CONTEMPORARY_AUS_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO, 1
2017-05-18,Facebook,CONTEMPORARY_AUS_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHUNG-PREETMA-VIOLETTE-PANDORA, 1
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 2
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 2
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_DTE_BRAND_CATEGORY_CORSETS_JOJO-SELAH, 1
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_DRESS_JAN, 2
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_MIX_RADHIKA-MARKLEY, 9
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 2
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 2
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD, 1
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_36-45_LOOKALIKE_ALL_CAROUSEL_CAMPAIGN_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD, 1
2017-05-18,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY+_JUMPSUIT_GILROY, 1
2017-05-18,Facebook,CONTEMPORARY-NIGHT_AUS_NA_ALL_NA_ALL_CAROUSEL_PRODUCT_EVENING_CAROUSEL_PRODUCT_NA_PDP_DRESSES_AXIS-LYRA-TWILIGHT-PISCES-IRVINE-SATTELITE, 2
2017-05-18,Facebook,PROM_RE_CAN_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_CLAUDIE-SATELLITE-AXIS-ROSEWATER, 1
2017-05-18,Facebook,PROM_RE_USA_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_BEST+SELLERS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JO-TILBURY-LENAH-LUCID, 1
2017-05-18,Facebook,PROM_RE_USA_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_NEW+ARRIVALS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_RINGWALD-GEMINI-VALENTINA-LIESL-DEVILLE, 1
2017-05-18,Facebook,PROM_USA_ALL_19-20_NA_M_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA, 1
2017-05-18,Facebook,PROM_USA_ALL_19-20_NA_M_CAROUSEL_PRODUCT_EDGY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SAGGITARIUS-ARA-BACKLESSHAVEN-PISCES, 1
2017-05-18,Instagram,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_LINKAD_PRODUCT_MODERNBRIDESMAID_LINKAD_PRODUCT_CHEEKY_CATEGORY_DRESSES_ANGELA-LENORE-BRIGHTON, 1
2017-05-18,Other,CONTEMPORARY_USA-AUS_ALL_28-35_FASHION_ALL_TWEET_EDITORIAL_BLOG_TWEET_BLOG_CTA_BLOG_MIX_NICOLETTE-MASON, 1
2017-05-18,Other,POLYVORE_US, 3
2017-05-18,Other,UTM_CAMPAIGN, 1
2017-05-19,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_D_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 1
2017-05-19,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_CTA_PDP_NA_NA, 2
2017-05-19,Facebook,CONTEMPORARY_AUS_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHUNG-PREETMA-VIOLETTE-PANDORA, 1
2017-05-19,Facebook,CONTEMPORARY_AUS_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHUNG-PREETMA-VIOLETTE-PANDORA, 1
2017-05-19,Facebook,CONTEMPORARY_AUS_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHUNG-PREETMA-VIOLETTE-PANDORA, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_26-30_LOOKALIKE_ALL_VIDEO_CAMPAIGN_HIGH+CONTRAST_GIF_PRODUCT_BRAND_PDP_DRESSES_IRVINE, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_LINKAD_PRODUCT_INFLUENCER_LINKAD_PRODUCT_BRAND_PDP_DRESSES_HARBOURSIDE, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 2
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_PRODUCT_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_PDP_MIX_SELAH-SOLANGE-IRINA-RENYOLDS-MARLEY, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_DTE_BRAND_CATEGORY_CORSETS_JOJO-SELAH, 3
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_MIX_RADHIKA-MARKLEY, 5
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_PRODUCT_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_PDP_MIX_SELAH-SOLANGE-IRINA-RENYOLDS-MARLEY, 2
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 3
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY+_JUMPSUIT_GILROY, 1
2017-05-19,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION-TEASERV1-DROP1_STILL_PRODUCT_BRAND_HOMEPAGE_TOPS-SKIRTS_RADHIKA-MARLEY, 2
2017-05-19,Facebook,CONTEMPORARY-DAY_US_NA_26-35_FRIENDS-OF-ENGAGED_ALL_CAROUSEL_PRODUCT_WEDDING-GUEST_CAROUSEL_PRODUCT_NA_PDP_DRESSES_QUASAR-OLSEN-DEVILLE-AURELIA-DREAMABOUTME-DELPHINE-LUCID, 1
2017-05-19,Facebook,PROM_RE_CAN_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_CLAUDIE-SATELLITE-AXIS-ROSEWATER, 1
2017-05-19,Facebook,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_CHEEKY_CATEGORY_DRESSES_CINDY-ELLA-BRIGHTON-AMBER, 1
2017-05-19,Other,POLYVORE_US, 2
2017-05-19,Other,UTM_CAMPAIGN, 3
2017-05-20,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_D_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 1
2017-05-20,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 2
2017-05-20,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_CTA_PDP_NA_NA, 1
2017-05-20,Facebook,CONTEMPORARY_AUS_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHUNG-PREETMA-VIOLETTE-PANDORA, 1
2017-05-20,Facebook,CONTEMPORARY_AUS_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 5
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_PRODUCT_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_PDP_MIX_SELAH-SOLANGE-IRINA-RENYOLDS-MARLEY, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_DTE_BRAND_CATEGORY_CORSETS_JOJO-SELAH, 4
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_DRESS_JAN, 2
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_MIX_RADHIKA-MARKLEY, 4
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_TOP_SELAH, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_HHI_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT+_BRAND_CATEGORY_MIX_RADHIKA-MARLEY, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_HHI_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION-LINKADV1-DROP1_STILL_PRODUCT_BRAND_HOMEPAGE_PANTS_PREETMA, 2
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHUNG-PREETMA-VIOLETTE-PANDORA, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 2
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY+_ALL_CAROUSEL_PRODUCT_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_PDP_MIX_SELAH-SOLANGE-IRINA-RENYOLDS-MARLEY, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY+_ALL_LINKAD_PRODUCT_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_MIX_JENSEN-STEPHANIA, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHUNG-PREETMA-VIOLETTE-PANDORA, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL__PRODUCT_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_MIX_JENSEN-STEPHANIA, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 2
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_36-45_LOOKALIKE_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-20,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD, 1
2017-05-20,Facebook,CONTEMPORARY-NIGHT_AUS_NA_ALL_NA_ALL_CAROUSEL_PRODUCT_EVENING_CAROUSEL_PRODUCT_NA_PDP_DRESSES_AXIS-LYRA-TWILIGHT-PISCES-IRVINE-SATTELITE, 1
2017-05-20,Facebook,PROM_RE_USA_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_BEST+SELLERS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JO-TILBURY-LENAH-LUCID, 1
2017-05-20,Facebook,PROM_USA_ALL_19-20_NA_M_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA, 2
2017-05-20,Facebook,PROM-RE_USA_ALL_17-19_NA_M_CAROUSEL_PRODUCT_EDGY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SAGGITARIUS-ARA-BACKLESSHAVEN-PISCES, 1
2017-05-20,Instagram,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE, 2
2017-05-20,Other,CONTEMPORARY-NIGHT_AUS_NA_ALL_NA_ALL_CAROUSEL_PRODUCT_EVENING_CAROUSEL_PRODUCT_NA_PDP_DRESSES_AXIS-LYRA-TWILIGHT-PISCES-IRVINE-SATTELITE, 1
2017-05-20,Other,POLYVORE_US, 1
2017-05-20,Other,SRECAP_REC_1OF3, 1
2017-05-20,Other,UTM_CAMPAIGN, 1
2017-05-21,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_D_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 1
2017-05-21,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 2
